"Source","Url","Text"
"NPR","https://www.npr.org/2019/02/06/691870683/7-takeaways-from-president-trumps-state-of-the-union-address","President Trump delivered a wide-ranging State of the Union address Tuesday night that went an hour and 21 minutes. That's the third-longest ever. So what should we make of Trump's third address to Congress, and in a year when Democrats are gearing up for a crowded primary to decide who will face Trump in 2020?1. Trump did not acknowledge the new political reality in WashingtonEach of the past four presidents, including Trump, had lost the House at some point during their presidency. And every one of them that came before Trump — Bill Clinton in 1995, George W. Bush in 2007 and Barack Obama in 2011 — nodded to that change. Not Trump. Instead, he barreled ahead with pitching his agenda.2. The speech was like whiplashThe president had some bipartisan overtures — talking about a recently enacted criminal justice law, paid family leave, lowering prescription drug costs and dangling, once again, infrastructure.But the speech went from optimistic vagueries (""Our most thrilling achievements are still ahead"") to misleading fears (calling a new caravan of Central American immigrants a ""tremendous onslaught"" and describing the Southern U.S. border as ""very dangerous"" and ""lawless."" NPR fact-checked the claims here.)And Trump even fired this warning shot at Democrats about whether anything will get done: ""If there is going to be peace and legislation, there cannot be war and investigation.""House Speaker Nancy Pelosi, D-Calif., took that as a threat, saying in a statement after the speech: ""[H]e threatened the United States Congress not to exercise its constitutional responsibility of oversight.""3. There was news on North KoreaThe only real bit of news in the speech was that Trump announced he would be meeting with North Korean leader Kim Jong Un for a second summit Feb. 27-28 in Vietnam. But the president also raised eyebrows, claiming that if he hadn't been elected, ""we would right now, in my opinion, be in a major war with North Korea.""Oddly, Trump both overstates (""major war"" potential) and understates (it hasn't denuclearized) the threat posed by North Korea.4. There wasn't any progress on avoiding another shutdownThe president spent a good chunk of the speech on immigration. He argued in favor of a wall: ""Simply put, walls work, and walls save lives.""And he did not seem like someone ready to negotiate on a wall or border security funding to avoid a shutdown. ""My administration has sent to Congress a common sense proposal to end the crisis on the Southern border,"" Trump said. ""It includes humanitarian assistance, more law enforcement, drug detection at our ports, closing loopholes that enable child smuggling and plans for a new physical barrier or wall to secure the vast areas between our ports of entry. In the past, most of the people in this room voted for a wall, but the proper wall never got built. I will get it built.""Trump also did not mention federal workers or the government shutdown in the speech. So it appears, unless something drastic changes, the country is headed for either another partial shutdown or the president will declare a national emergency.5. He's running; Trump's speech was aimed at creating a choice between himself and DemocratsBig sections of the speech felt like 2020 messaging. He was reinforcing his base, not just in talking about immigration, but he also denounced abortion in some of his strongest language (using the word ""execute,"" for example). It was also strongly pro-Israel and stressed national security.When he talked about Venezuela, he used it as an opportunity to tie it back to a criticism of Democrats domestically: ""Here, in the United States, we are alarmed by new calls to adopt socialism in our country. America was founded on liberty and independence — not government coercion, domination and control. We are born free, and we will stay free. Tonight, we renew our resolve that America will never be a socialist country.""Trump's speech was billed as one of unity, but he subtly inserted campaign slogans and created a binary choice between him and Democrats, between ""greatness"" and ""resistance.""""We must choose between greatness or gridlock, results or resistance, vision or vengeance, incredible progress or pointless destruction,"" Trump said early on in his address. ""Tonight, I ask you to choose greatness.""He came back to that theme at the end with another campaign theme: ""I am asking you to choose greatness ... we must keep America first in our hearts.""6. Democratic women were a show of forceOne of the moments of levity in the speech was when Trump noted: ""No one has benefited more from our thriving economy than women who have filled 58 percent of the newly created jobs last year.""That prompted Democratic women, clad in white outfits in honor of suffragettes, to let out a Bronx cheer. After all, women were a major reason why Democrats took back the House last year. The irony seemed lost on the president, who remarked, ""You weren't supposed to do that.""Trump then noted, ""We also have more women serving in Congress than at any time before.""But that is entirely because of Democratic women. The numbers of Republican women in Congress actually went down after the 2018 elections.7. Stacey Abrams fared pretty wellDelivering the response to the State of the Union has been a tough task over the years, but Georgia Democrat Stacey Abrams held up. There was no awkward walk down stairs, no desperate reaches for water and no fumbles. She made her case, slammed Trump over the recent partial shutdown and even said she didn't hope for his failure.The bottom line is Abrams, who narrowly lost her bid for governor in 2018, did nothing to dissuade Democrats from wanting her to run for the U.S. Senate seat in Georgia in 2020."
"NPR","https://www.npr.org/2019/02/01/690603603/sen-rob-portman-on-how-government-shutdowns-can-be-eliminated","Rachel Martin talks to GOP Sen. Rob Portman Of Ohio about a bill he introduced, and other lawmakers' measures, that are aimed at preventing future government shutdowns."
"NPR","https://www.npr.org/2019/02/01/690086926/the-shutdown-is-over-now-the-federal-workforce-faces-untold-morale-problems","Hundreds of thousands of federal workers received their first partial paychecks this week as the government reopened Monday after a 35-day partial shutdown.Some 400,000 workers had been furloughed, and another 400,000 had been on the job but were not getting paid.While the financial costs for those workers were high, the shutdown also took a heavy toll on employee morale. And it may have the longer-term impact of making it more difficult to bring new people into the government.  ""I think this is just going to further kill morale,"" says Jared Hautamaki, an attorney at the Environmental Protection Agency. ""It's going to hurt recruiting."" Hautamaki, who has worked for the EPA for 10 years, says he has had enough.""Federal employees are demonized by Congress and industry and the public.  It's just not a good place to be,"" he says.In its annual study of the ""Best Places to Work in the Federal Government,"" the Partnership for Public Service found that federal workforce morale was already on the decline for a number of reasons. The Trump administration instituted a temporary hiring freeze and then a pay freeze. Now, after the second partial government shutdown in a year, Partnership CEO Max Stier says working for a federal agency feels even less rewarding, especially for those workers with a sense of mission.""I think that is what's most troubling for the federal workforce,"" Stier says.  ""Yes, it had real financial implications, but even more than that, it disrupted the core value proposition of the job, which is to be able to make a difference, to work for a purpose.""Michelle Cloutier, a federal worker in Washington, D.C., described getting over a ""furlough hangover"" when the government finally reopened. Cloutier, a military veteran, does not plan to leave the government, saying her current job ""is another way to serve my country,"" but she added, ""I don't like the uncertainty."" In a tight job market, federal employees, many of whom are highly educated, would most likely not have a hard time finding other jobs. Jessica Klement, vice president of the National Active and Retired Federal Employees Association, says the effects of the shutdown on federal workers are likely to be long-lasting. ""Federal employees,"" she says, ""take great pride in the work that they do for the federal government. And every day for 35 days they turned on the television and were told, 'You have nothing to worry about — you're going to get back pay' or 'Are you even essential if you're not working during this government shutdown?' "" That message, Klement says, will create ""untold morale problems"" that will play out over the next few ""days, weeks and years.""A recent survey that looked at satisfaction with the federal government's performance by the American Customer Satisfaction Index already showed a slight decline, even before the latest shutdown.Don't see the graphic above? Click here One area where the impact will be felt into the future is in recruitment. The federal workforce is already aging. Stier says that among federal information technology workers, there are ""five times as many people over the age of 60 as under the age of 30."" The federal workforce needs refreshing, says Stier, ""and this is a very bad time to be chasing away new talent that might want to come into government.""Don't see the graphic above? Click here Klement agrees. ""The federal government already has a recruitment problem, right? If you are 22, 23, graduating from college this coming spring,"" she says, ""and you watch this play out for the last 35 days, are you saying to yourself, 'Sign me up for that?' Probably not.""Cloutier says morale at the agency where she works would be better if there weren't the threat of another shutdown later in February.NPR Kroc Fellow Rebecca Ellis contributed to this story."
"NPR","https://www.npr.org/sections/money/2019/01/30/690154873/how-to-price-a-government-shutdown","The Congressional Budget Office is a non-partisan part of the government that provides analysis about the economy and the federal budget to Congress. One of its new reports centers on the most recent government shutdown, where 800,000 federal workers missed paychecks, and 300,000 of those workers were furloughed.Today on The Indicator, the shutdown's direct and indirect impacts on the economy.Music by Drop Electric. Find us: Twitter/ Facebook.Subscribe to our show on Apple Podcasts, PocketCasts and NPR One."
"NPR","https://www.npr.org/2019/01/29/689601368/sen-warner-introduces-measure-to-prohibit-government-shutdowns","Steve Inskeep talks to Democratic Sen. Mark Warner of Virginia who introduced a bill aimed at preventing future shutdowns. It's called Stop STUPIDITY Act. NPR's Ayesha Rascoe weighs in on the topic."
"NPR","https://www.npr.org/2019/01/28/689473999/trump-voters-in-upstate-new-york-react-to-end-of-government-shutdown","In rural upstate New York, voters who supported President Trump are sticking by him after his decision to allow the government to reopen."
"NPR","https://www.npr.org/2019/01/28/689473794/government-shutdown-demoralized-many-federal-employees","The 35-day government shutdown harmed the morale of federal workers, and is likely to make it harder to attract new employees."
"NPR","https://www.npr.org/2019/01/28/689356484/government-shutdown-cut-into-economic-growth-cbo-says","Updated at 5 p.m. ETThe partial shutdown of the government reduced federal spending by about $3 billion and cut into overall U.S. economic growth, according to a report released Monday by the nonpartisan Congressional Budget Office.The report says that because of the shutdown, which lasted from Dec. 22 through last Friday, about $18 billion in discretionary government spending was delayed. Most of the money will be spent later, now that the shutdown has ended.As a result, the nation's gross domestic product will be about 0.2 percentage points lower for the fourth quarter of 2018 and 0.4 percentage points lower during the first quarter of 2019 than it would have been, although part of that will be recouped later in the year. The official report on gross domestic product is released by the Bureau of Economic Analysis and was due out on Wednesday. However, the shutdown has delayed the release of this report, for the fourth quarter of 2018, the agency said Monday. The GDP report is one of the ways economists get a handle on how the economy is doing, and it may come out next week, according to White House economic adviser Larry Kudlow.In the meantime, Congress' watchdog on economic data, the CBO, had estimated that first-quarter growth to be an annualized 2.5 percent. Now, with the shutdown's effects, the agency is estimating growth to be at 2.1 percent.  The CBO report does not attempt to quantify the secondary effects of the shutdown on private sector businesses but called them ""significant.""""For example, some businesses could not obtain federal permits and certifications, and others faced reduced access to loans provided by the federal government. Such factors were probably beginning to lead firms to postpone investment and hiring decisions,"" the report says.Some of the affected private sector businesses will never recoup the income they lost, CBO said.The agency's experts left room for ""considerable uncertainty"" about the shutdown's economic impact.""In particular, CBO is uncertain about how much discretionary spending was affected by the partial shutdown, how affected federal employees and contractors adjusted their spending in response to delayed compensation, and how agencies will adjust their spending on goods and services now that funding has resumed,"" it said. However, the Trump administration's Kudlow took issue with the report, insisting that there was ""certainly no permanent damage to the economy.""""We frequently disagree with CBO, with all respect. They're doing the best job they can. I get that.  No, I won't acknowledge any of that right now. In a $20 trillion economy, it's awfully hard to make even the best guesstimates of those kinds of small fractions of numbers. That's what you're looking [at] here. Let's see how it rolls out,"" said Kudlow, director of the National Economic Council.The CBO report came as federal employees were beginning to return to work following Friday's agreement between President Trump and congressional leaders to reopen the government for three weeks while negotiations continue over border security.Democrats said the CBO report should serve as a warning to Trump not to shut down the government again.House Speaker Nancy Pelosi said Trump should ""swiftly sign"" legislation to prevent another shutdown.""The President's shutdown inflicted needless pain and chaos in the lives of millions of Americans, and stole billions of dollars from the economy. Workers' financial security, families' well-being and America's economic strength all were senselessly sacrificed because of President Trump's callousness,"" Pelosi said in a statement. ""Families across the nation are still trying to recover from a month of missing paychecks and overdue bills, but the President is already threatening a second shutdown if he doesn't get his way,"" Pelosi added.""The CBO confirms that the Trump shutdown had a debilitating effect on our entire economy, and if it were to resume in three weeks, millions of Americans would again share the pain of the 800,000 workers who spent the past month without a paycheck,"" said Rep. John Yarmuth, D-Ky., chairman of the House Budget Committee. "
"NPR","https://www.npr.org/2019/01/28/689237316/texas-mayor-discusses-impact-of-the-government-shutdown","Steve Inskeep talks to Republican Mayor Dee Margo of El Paso, Texas, about how border communities perceive the standoff between Republicans and Democrats over the border wall."
"NPR","https://www.npr.org/2019/01/28/689237309/census-bureau-conducts-massive-recruiting-effort-for-2020-head-count","While hundreds of thousands of federal workers were furloughed during the partial government shutdown, one federal agency was in the midst of a massive recruiting effort.The Census Bureau has been busy trying to hire around a half million temporary workers to help carry out the upcoming national head count of every person living in the U.S. The census is set to officially kick off next January.Funding carried over from last year kept census preparations going through the 35-day shutdown that ended Jan. 25. That includes processing applications received through the bureau's 2020 census jobs website that launched last September and staffing up census offices that are starting to open this month in communities around the country.""The one thing that keeps me up at night is the one thing I have less control over, and that's our ability to recruit and hire,"" the Census Bureau's head of the 2020 census, Albert Fontenot, explained during a public meeting last year.Census workers will play a critical role to make sure people who don't fill out a census form themselves by mail, phone or online get counted. Fewer than seven in 10 householders plan to take part in the census, according to a new report commissioned by the Census Bureau.""The rate is cause for concern because the decennial census is designed to count every person in the United States,"" wrote the report's researchers, noting that the actual response rate may be lower.A small applicant pool?Door-to-door follow-up visits by census workers help make up the most expensive part of the 2020 census. The head count is expected to cost a total of $15.6 billion. But the visits have helped the agency ensure that as many residents in the U.S. as possible are counted accurately and at their usual addresses.The low unemployment rate, however, could result in an applicant pool smaller than the bureau would like for its openings for door knockers and other census positions.An earlier round of hiring beginning in 2016 for partnership specialists — charged with encouraging the hardest-to-count groups, including communities of color, to participate in the census — encountered ""smaller than expected applicant pools, declined offers, and turnover,"" according to a Government Accountability Office report released last year.For last year's test run of the 2020 census in Rhode Island's Providence County, the bureau sent out into the field about 70 percent of the workers it planned to bring on. Using smartphones to submit people's census information back to the bureau through the Internet did help boost the workers' productivity for the test run in Providence County. Still, Census Bureau officials say they plan to adapt their recruiting efforts for the actual head count. Only hiring U.S. citizens?More than 90,000 people have applied for 2020 census jobs through the bureau's website, and since late December, the agency has hired more than 680 workers. The bureau is expected to make a more high-profile push for job applicants through an advertising campaign set to launch in January 2020.Census job postings have noted that U.S. citizenship is a requirement, as it is for most federal government positions. For past head counts, however, the Census Bureau has received exemptions to hire noncitizens with special language or cultural skills to serve as translators and in outreach positions.""There is not a ban"" on hiring noncitizens, the Census Bureau's public information office emphasized in a written statement from June. In a new statement, the agency says it's ""still pursuing all legal flexibilities provided by Congress to hire the workforce we will need to conduct an accurate 2020 Census."" So far, however, the bureau has only hired U.S. citizens for the upcoming head count.""Bridge job""Some communities are doing their part in recruiting efforts by helping job seekers apply for census jobs. For now, many of the openings are for outreach specialists who work with local community groups, as well as for positions based in local and regional census offices.Marzena Ermler, the career services manager at the New York Public Library, says she has been recommending census positions as a ""bridge job"" for some job seekers.""We very often see a lot of mature job seekers who are transitioning from one career to another,"" explains Ermler, who is based at the Science, Industry and Business Library in Manhattan. ""They, for whatever reason, are laid off, other jobs are over, and they need that quick access to cash.""Pamela Hudson recently stopped by the Bronx Library Center to meet with a career coach who helped her complete an online job application for a supervisor position. Communities like the Bronx, she says, need to be counted accurately so that they get their fair share of the hundreds of billions of federal tax dollars distributed based on census numbers.""I'm thinking about transitioning into this job because it's very important to me,"" Hudson adds. ""We have children that need education. We have children that need health care.""Concerns about census fundingThe partial government shutdown, however, did give Hudson pause about working for the Census Bureau. She noticed the bureau was not updating portions of its website during the shutdown because of ""a lapse in federal funding,"" according to a banner splashed across the site.""I'm concerned about that,"" Hudson says, wondering if census workers may not get paid if there's another funding stalemate. In case there's another shutdown in the coming weeks, the bureau has said it has enough money to work on the 2020 census into April.Whatever happens, Tayesha Hudson, no relation to Pamela, says she is not worried.""I know eventually the government is going to have to get it together, and I know that they're going to want this 2020 census to go forward,"" she says.Tayesha Hudson is interested in helping with door-knocking and collecting census information in the Bronx. If she is hired for the job, though, she expects to do a lot of persuading of community members who, she says, may not see the point of participating in the census. ""It's about making sure that we get the things that we need in our community, that everybody is counted regardless of their race, regardless of whether or not they're a citizen,"" she says. ""We're all in this life just trying to make sure that we can go day by day, so we all should be counted.""The challenge of the citizenship questionThe controversy over the citizenship question the Trump administration wants to add to the 2020 census could pose another challenge to recruiting and hiring. The question asks, ""Is this person a citizen of the United States?""A federal judge in New York, who presided over the two lead lawsuits about the question, has ordered the administration to stop plans to include it on forms for the head count. But the administration – which is facing five other citizenship question lawsuits — wants the Supreme Court to let the question stay.If it does, many census workers will have a harder job, says Elzie Wright, a program coordinator for the Christopher Rose Community Empowerment Campaign, based in Brooklyn.""They know that they probably won't get too many answers or too many participants, especially now in this environment,"" explains Wright, who has worked on outreach to the Haitian community in Brooklyn. ""Let's face it: There's a lot of undocumented people in the community. And that makes them suspicious to talk to anybody.""The Census Bureau is expecting fewer households to respond to the census if there is a citizenship question. It plans to use results from an upcoming field test of people's responses to the question to update its recruiting strategy as the head count draws closer.That means the bureau could have to hire even more workers."
