"Source","Url","Text"
"BLAZE","https://www.theblaze.com/news/2018/09/21/breaking-grassley-gives-kavanaugh-accuser-a-big-ultimatum-or-confirmation-vote-is-back-on","
        Breaking: Grassley gives Kavanaugh accuser a big ultimatum, or confirmation vote is back on
    Senator Chuck Grassley indicated Friday that if the accuser of Supreme Court nominee Brett Kavanaugh did not respond to an offer by 10 PM to testify before Congress that the vote would be taken on Monday. 
“We cannot continue to delay""
Christine Blasey Ford says that she attended a party where she was sexually attacked by Kavanaugh when he was in high school about 35 years ago. Kavanaugh categorically denies the claims. 
Ford and her legal representation have been negotiating with Grassley about whether she would testify against Kavanaugh before the Senate Judiciary Committee, and under what circumstances. 
Grassley declared Friday that she had several hours to agree to testify, otherwise the vote would be held on Monday to confirm Kavanaugh. 
“I’m providing a notice of a vote to occur Monday in the event that Dr. Ford’s attorneys don’t respond or Dr. Ford decides not to testify,"" Grassley said in the statement. ""In the event that we can come to a reasonable resolution as I’ve been seeking all week, then I will postpone the committee vote to accommodate her testimony."" 
""We cannot continue to delay,"" he added. 
""A hostage situation""
Democrats were not happy with the announcement. Rep. Mazie (Hawaii) blasted the decision via a tweet from her official social media account. 
Chairman Grassley is now threatening to hold a vote on Brett Kavanaugh’s nomination on Monday unless Dr. Blasey Ford gives in to his demands,"" she tweeted. 

""The 11 Republican men on the committee are treating this like a hostage situation,"" she added. ""They just don’t get it.""
Republicans have accused the Democrats of using the claims of sexual abuse to stall the nomination vote beyond the midterms in hopes of stopping the vote with a new Congress. 
Democrats have countered that even if Kavanaugh is confirmed, they are considering calling for a full investigation if they gain control of the House of Representatives after the midterm elections. 
Here's the Fox News report on the Grassley ultimatum:

    
        A witch doctor, a sacrifice, and a miracle: NYT best-selling author shares the incredible true story of one little boy from Uganda
    

    
        Jon Miller: If you don't like Trump's opinion of McCain then stop asking for it
    

    
        Eric Bolling was ambushed with hateful insult about his late son — and he confronted the guy on video
    

    
        Raw hope in the Bible can transform a nation faster than bombs or sanctions
    

            Get the news that matters most delivered to your inbox.
        
        Follow Us
    
                Get the news that matters most delivered to your inbox.
            
        Follow Us
    "
"BLAZE","https://www.theblaze.com/news/2018/09/25/chuck-schumer-makes-a-startling-statement-about-kavanaughs-presumption-of-innocence","
        Chuck Schumer makes a startling statement about Kavanaugh's presumption of innocence
    In a startling statement from Senate Minority Leader Chuck Schumer (D-N.Y.) Tuesday, he said that President Donald Trump's Supreme Court nominee Brett Kavanaugh had no presumption of innocence.
'This is to find the facts'In a news conference Tuesday, Schumer responded to a statement from Senate Majority Leader Mitch McConnell (R-Ky.) about the presumption of innocence for Kavanaugh in the face of poorly substantiated accusations of sexual harassment.
""Leader McConnell just said that Judge Kavanaugh deserves the presumption of innocence,"" a reporter asked. ""Do you agree with that? And do you view this hearing through the prism of a legal proceeding?""
""No, it's not a legal proceeding,"" Schumer responded. ""It's a fact-finding committee, we do this with every major nominee and countless times, I think 10 times in the last year, when new information comes up, the FBI goes again and does its background check. This is standard operating procedure.""
""And the question looms why are Republicans deviating from here?"" he continued. ""This is not a criminal trial, this is not a ... this is to find the facts.""
""You have to diametrically opposed stories, and there are two issues,"" Schumer explained. ""A, which story is right, and if, if, uhm, Dr. Ford is telling the truth then Judge Kavanaugh's credibility is in great question.""
A reporter then repeated the question again.
""I agree that we, this is not, that's a criminal trial,"" he responded. ""What I believe is that we should get to the bottom and find the facts in the way that the FBI has always done.""
""There's no presumption of innocence or guilt when you have a nominee before you,"" he concluded.
Watch the video of Schumer's comments below:
Later Tuesday, Republicans scheduled a vote for Kavanaugh's confirmation on Friday morning, the day after his accuser is going to testify before Congress about her claims against the nominee. 
    
        A witch doctor, a sacrifice, and a miracle: NYT best-selling author shares the incredible true story of one little boy from Uganda
    

    
        Jon Miller: If you don't like Trump's opinion of McCain then stop asking for it
    

    
        Eric Bolling was ambushed with hateful insult about his late son — and he confronted the guy on video
    

    
        Raw hope in the Bible can transform a nation faster than bombs or sanctions
    

            Get the news that matters most delivered to your inbox.
        
        Follow Us
    
                Get the news that matters most delivered to your inbox.
            
        Follow Us
    "
"BLAZE","https://www.theblaze.com/news/2018/09/18/liz-warren-hit-hard-for-pushing-deceptively-edited-video-of-kavanaugh","
        Liz Warren hit hard for pushing deceptively edited video of Brett Kavanaugh
    Sen. Elizabeth Warren (D-Mass.) was criticized widely on Wednesday for propagating a deceptively edited video of a comment made by Supreme Court nominee Brett Kavanaugh.
'Is this really what America wants'In the very short video posted to Warren's Twitter account, Kavanaugh talks about his time at Georgetown preparatory high school as he addresses the Columbia School of Law.
""But fortunately we had a good saying that we've held firm to, to this day,"" Kavanaugh says in the video, ""as the dean was reminding me before the talk, which is 'what happens at Georgetown Prep, stays at Georgetown Prep.' That's been a good thing for all of us, I think.""
""I can't imagine any parent accepting this view,"" Warren adds in the tweet.
""Is this really what America wants in its next Supreme Court justice?"" she asks rhetorically. Warren was apparently applying what Kavanaugh said to the outcry over accusations that he sexually assaulted a girl at a party in high school. Kavanaugh has completely denied the allegations.
Brett Kavanaugh talking about his high school in 2015: “What happens at Georgetown Prep, stays at Georgetown Prep.”
I can't imagine any parent accepting this view. Is this really what America wants in its next Supreme Court Justice? pic.twitter.com/WhL8YeZQ78— Elizabeth Warren (@SenWarren) September 18, 2018But while many on the left thought the comments were insensitive, the full context of the video, that Warren left out, shows Kavanaugh was merely making a meaningless joke.
""I, by coincidence, three classmates of mine at Georgetown Prep were graduates of this law school in 1990 and are really really good friends of mine,"" Kavanaugh said, and named his three friends.
""And they were good friends of mine then, and they are still good friends of mine as recently as this weekend when we were all on email together,"" he added. Then he made the joke that got a few laughs from the audience.
Here's the video of Kavanaugh's unedited comments:
'Warren is very comfortable misleading people'Gabriel Malor, attorney and contributor at The Federalist, noted that MSNBC was using the same video against Kavanaugh.
""Like MSNBC, Sen. Warren is passing around a truncated version of the Kavanaugh video, in which he makes a joke about three 'really, really good friends of mine,' in order to smear him,"" Malor tweeted. ""As we know, Warren is very comfortable misleading people. Her constituents deserve better.""
""Democrats and journalists are suggesting that Kavanaugh got up in front of strangers to implicate *by name* four classmates in misdeeds requiring a code of silence,"" Malor added in a second tweet.
""That's why the context is important,"" he concluded.
""This has zero bearing on whether Kavanaugh sexually assaulted Ford, and the party of underage abortion and birth control on demand suddenly becoming neopuritans is a tad pathetic,"" responded Mark Hemingway of The Weekly Standard.
""As if we don’t all make a variation of that joke everywhere we go,"" added Ashe Schow. 
    
        A witch doctor, a sacrifice, and a miracle: NYT best-selling author shares the incredible true story of one little boy from Uganda
    

    
        Jon Miller: If you don't like Trump's opinion of McCain then stop asking for it
    

    
        Eric Bolling was ambushed with hateful insult about his late son — and he confronted the guy on video
    

    
        Raw hope in the Bible can transform a nation faster than bombs or sanctions
    

            Get the news that matters most delivered to your inbox.
        
        Follow Us
    
                Get the news that matters most delivered to your inbox.
            
        Follow Us
    "
"BLAZE","https://www.theblaze.com/news/2018/09/25/breaking-republicans-schedule-vote-for-kavanaugh-confirmation-and-democrats-are-outraged","
        Breaking: Republicans schedule vote for Kavanaugh confirmation - and Democrats are outraged
    Republicans have scheduled the vote for Supreme Court nominee Brett Kavanaugh's confirmation for Friday morning at 9:30 a.m. — just one day after his accuser, Christine Blasey Ford, is set to testify before the Senate Judiciary Committee.
Democrats are outragedSen. Dianne Feinstein (D-Calif.), who first forwarded the letter of accusation against Kavanaugh to the FBI, expressed outrage at the scheduling of the vote.
""For Republicans to schedule a Friday vote on Brett Kavanaugh today, two days before Dr. Blasey Ford has had a chance to tell her story,"" Feinstein said in a statement, ""is outrageous.""
""First Republicans demanded Dr. Blasey Ford testify immediately. Now Republicans don't even need to hear her before they move ahead with a vote,"" she continued. ""It's clear to me that Republicans don't want this to be a fair process.""
Sen. Kamala Harris (D-Calif.) tweeted that scheduling the vote on Friday was a ""sham.""
""Republicans just announced a committee vote on Kavanaugh at 9:30 AM on Friday,"" Harris tweeted, ""less than 20 hours after Thursday’s hearing ends.""

""This means little to no chance for the American people to contact them and weigh in,"" she concluded. ""This is a sham.""
'If we aren’t ready, we won’t.'Grassley indicated from his social media account that he was merely following rules about scheduling the vote, but that it was subject to change after Ford's testimony.
""[Judiciary Committee] noticed POTENTIAL [executive meeting] for Friday. Still taking this [one] step at a time,"" he tweeted.
""After [hearing] Dr Ford & Judge Kavanaugh’s testimony- if we‘re ready to vote, we will vote,"" he added. ""If we aren’t ready, we won’t.""

""[Committee] rules normally require 3 days notice so we‘re following regular order,"" he explained.
Grassley had already denied Tuesday a demand from Feinstein that the testimony from Ford be delayed in order to pursue other allegations from a second accuser that was published in The New Yorker.
Here are the latest developments in the Kavanaugh controversy:
    
        A witch doctor, a sacrifice, and a miracle: NYT best-selling author shares the incredible true story of one little boy from Uganda
    

    
        Jon Miller: If you don't like Trump's opinion of McCain then stop asking for it
    

    
        Eric Bolling was ambushed with hateful insult about his late son — and he confronted the guy on video
    

    
        Raw hope in the Bible can transform a nation faster than bombs or sanctions
    

            Get the news that matters most delivered to your inbox.
        
        Follow Us
    
                Get the news that matters most delivered to your inbox.
            
        Follow Us
    "
"BLAZE","https://www.theblaze.com/news/2018/10/02/michael-avenatti-gets-scorched-over-his-demands-in-kavanaugh-probe","
        Michael Avenatti gets scorched over his demands in Kavanaugh probe
    Michael Avenatti, the attorney for adult film worker Stormy Daniels, demanded that the Senate Judiciary Committee respond to claims from his client, and got a scorching denial over it. 
""We focus on credible allegations""
Avenatti has been demanding that his client's claims against Supreme Court nominee Brett Kavanaugh be investigated, but a letter from the office of Senator Chuck Grassley (R-Iowa) shut down his request. 

""My client Julie Swetnick is demanding an immediate FBI investigation and the opportunity to testify under oath before the Committee,"" Avenatti tweeted Thursday.  
""Why is Brett Kavanaugh and @ChuckGrassley refusing to allow this?"" he added. ""Why are they trying to muzzle women and prevent the truth from being known?""
The response came from Mike Davis, Grassley's chief counsel, and was released Tuesday. 
""We have already reviewed your client's allegations,"" said Davis. ""We focus on credible allegations."" 
""Please stop emailing me,"" the email ended simply. 
The email showed the demand that had been emailed from Avenatti. ""Stop playing games,"" reads the email ""If you are the Chief Counsel, then you need to do your job. Please respond to our requests."" 
Swetnick claimed that she had been gang raped at a party that Kavanaugh attended, and said that she saw him ""spike"" punch bowls in order to get girls secretly inebriated. But when she was interviewed on MSNBC, she appeared to walk back some of the accusations, allowing many to doubt her claims. 
Here's more about the MSNBC interview with Swetnick:

    
        A witch doctor, a sacrifice, and a miracle: NYT best-selling author shares the incredible true story of one little boy from Uganda
    

    
        Jon Miller: If you don't like Trump's opinion of McCain then stop asking for it
    

    
        Eric Bolling was ambushed with hateful insult about his late son — and he confronted the guy on video
    

    
        Raw hope in the Bible can transform a nation faster than bombs or sanctions
    

            Get the news that matters most delivered to your inbox.
        
        Follow Us
    
                Get the news that matters most delivered to your inbox.
            
        Follow Us
    "
"BLAZE","https://www.theblaze.com/news/2018/10/01/heres-what-a-classmate-of-kavanaugh-told-the-fbi-about-alleged-sexual-harassment-claims","
        Here's what a classmate of Kavanaugh told the FBI about alleged sexual harassment claims
    In a statement released Monday evening, lawyers for a classmate of Brett Kavanaugh refuted claims made by Christine Blasey Ford against the Supreme Court nominee.
Here's what he saidPatrick J. Smyth said in the statement that not only was he not at the party Ford had described, but said that he had never seen Kavanaugh act in the manner she had alleged.
""Patrick J. Smyth has fully cooperated with the FBI investigation in this matter,"" the statement read.
""He truthfully answered every question the FBI asked him and, consistent with the information he previously provided to the Senate Judiciary Committee,"" it continued, ""he indicated that he has no knowledge of the small party or gathering described by Dr. Christine Blasey Ford nor does he have any knowledge of the allegations of improper conduct she has leveled against Brett Kavanaugh.""
Smyth had previously made a statement to the Judiciary Committee, but critics of Kavanaugh and his denials wanted the FBI to investigate in order to add the threat of perjury. His story has not changed.
'I have no knowledge of the party'""I understand that I have been identified by Dr. Christine Blasey Ford as the person she remembers as 'PJ' who supposedly was present at the party she described in her statements to the Washington Post,"" Smyth said in the prior statement to the Senate Judiciary Committee.
""I am issuing this statement today to make it clear to all involved that I have no knowledge of the party in question,"" he continued, ""nor do I have any knowledge of the allegations of improper conduct she has leveled against Brett Kavanaugh.""
On Monday, another accuser, Julie Swetnick, appeared to change her story in an MSNBC interview with Kate Snow. 
“There are things that she told us on camera that differ from her written statement last week,” Snow said before the interview aired. 
Here's the latest in the Kavanaugh controversy:
Also on Monday, a poll indicated that nearly half of Americans believed that there was a ""politically motivated smear campaign"" targeting Kavanaugh.
    
        A witch doctor, a sacrifice, and a miracle: NYT best-selling author shares the incredible true story of one little boy from Uganda
    

    
        Jon Miller: If you don't like Trump's opinion of McCain then stop asking for it
    

    
        Eric Bolling was ambushed with hateful insult about his late son — and he confronted the guy on video
    

    
        Raw hope in the Bible can transform a nation faster than bombs or sanctions
    

            Get the news that matters most delivered to your inbox.
        
        Follow Us
    
                Get the news that matters most delivered to your inbox.
            
        Follow Us
    "
"BLAZE","https://www.theblaze.com/news/2018/09/24/amnesty-international-inexplicably-jumps-into-the-kavanaugh-debate-and-gets-brutal-backlash","
        Amnesty International inexplicably jumps into the Kavanaugh debate - and gets brutal backlash
    In yet another bizarre sideshow to the debate over Brett Kavanaugh, the president's nominee to the Supreme Court, Amnesty International was berated online for trying to jump into the divisive political contest. 
""Silly season""
The London-based human rights organization tweeted that they supported the Democratic narrative in the debate over President Donald Trump's nomination. 
""BREAKING: We are issuing a rare call for a halt to a vote on President Trump’s nomination of Brett Kavanaugh to the #SCOTUS unless and until any information relevant to Kavanaugh’s possible involvement in human rights violations,"" they tweeted Monday. 
They added a statement from Margaret Huang, the Executive Director of Amnesty International USA. 
“Amnesty International takes no position on the appointment of particular individuals to government positions,"" she explained, ""unless they are reasonably suspected of crimes under international law and could use their appointment to the position in question to either prevent accountability for these crimes or to continue perpetration.""

The statement explained that Amnesty had concerns about Kavanaugh's involvement in the decisions made by the George W. Bush administration in relation to enhanced interrogation techniques and rendition programs. Kavanaugh served for five years under the former administration. 
Amnesty also cited the sexual harassment allegations made against Kavanaugh. 
""As sexual assault also implicates a number of human rights,"" the statement read, ""including the right to be free from gender-based discrimination and violence, we also call for a thorough vetting in regard to any allegations made against Kavanaugh to this effect, including those by Dr. Christine Blasey Ford and Deborah Ramirez.""
""We are verging on parody"" 
The statement from Amnesty was widely ridiculed on social media, with many pointing out that the statement could undermine their credibility on other human rights issues. 
""HAHAHAHAHAHAHAHA,"" responded conservative commentator Erick Erickson. ""Today is apparently ""hand in my organization's credibility"" day on the left.""
Jonathan Kay of Quillette responded, ""whatever you think about Kavanaugh (I have no idea where the truth lies in regard to the accusations), this is sad. the next time @amnesty raises its voice about torture in prisons, its moral capital will have been frittered away on the fashionable side of a US political squabble.""
""We are verging on parody,"" said Caleb Howe of Mediaite. 
""I'm waiting to assess this until we hear from PETA and Greenpeace as to whether we should proceed,"" responded Hot Air editor Ed Morrissey sarcastically. 
""Silly season,"" responded Guy Benson of Townhall.
The Senate Judiciary Committee has indicated that they will hear testimony Thursday from one of Kavanaugh's accusers about their claims before their vote on whether to confirm him to the Supreme Court. 
    
        A witch doctor, a sacrifice, and a miracle: NYT best-selling author shares the incredible true story of one little boy from Uganda
    

    
        Jon Miller: If you don't like Trump's opinion of McCain then stop asking for it
    

    
        Eric Bolling was ambushed with hateful insult about his late son — and he confronted the guy on video
    

    
        Raw hope in the Bible can transform a nation faster than bombs or sanctions
    

            Get the news that matters most delivered to your inbox.
        
        Follow Us
    
                Get the news that matters most delivered to your inbox.
            
        Follow Us
    "
"BLAZE","https://www.theblaze.com/news/2018/09/24/mitch-mcconnell-slams-the-media-and-democrats-in-defiant-statement-on-kavanaugh","
        Mitch McConnell slams the media and Democrats in defiant statement on Kavanaugh
    Senate Majority Leader Mitch McConnell (R-Ky.) slammed the Democrats Monday and the mainstream media over what he said was a 'smear campaign' against Supreme Court nominee Brett Kavanaugh. 
""A smear campaign, pure and simple""
""Democrats have already made up their mind and chosen their tactics,"" said McConnell in a speech in Congress Monday. More accusations arose over the weekend from another classmate of Kavanaugh, but her claims were vague and uncorroborated. 
""Even by the far left’s standards,"" he said, ""this shameful, shameful smear campaign has hit a new low.""
""Senate democrats and their allies are trying to destroy a man's personal and professional life on the basis of decades old allegations that are unsubstantiated and uncorroborated,"" continued McConnell. 
""That, Mister President, is where we are,"" he added. ""This is what the so-called 'resistance' has become. A smear campaign, pure and simple, aided and abetted by members of the United States Senate.
McConnell went on to accuse Democrats of a ""choreographed smear campaign that ignored Dr. Ford's request for confidentiality in order to inflict maximum damage, maximum damage at the last minute on Judge Kavanaugh and his family. 
""This is an allegation of misconduct that all four witnesses either flatly contradicts or are unable to back up,"" he said.
""I want to make it perfectly clear,"" McConnell concluded. ""This fine nominee to the Supreme Court will receive a vote, in this Senate, in the near future."" 
McConnell reiterated his comments by tweeting them on his social media account:


Here's the video of McConnell's defiant statement on the floor of Congress:

Kavanaugh also appears to be on the offensive against the accusations - an interview with him and his wife will air on Fox News Monday evening denying the ""smear campaign."" 
    
        A witch doctor, a sacrifice, and a miracle: NYT best-selling author shares the incredible true story of one little boy from Uganda
    

    
        Jon Miller: If you don't like Trump's opinion of McCain then stop asking for it
    

    
        Eric Bolling was ambushed with hateful insult about his late son — and he confronted the guy on video
    

    
        Raw hope in the Bible can transform a nation faster than bombs or sanctions
    

            Get the news that matters most delivered to your inbox.
        
        Follow Us
    
                Get the news that matters most delivered to your inbox.
            
        Follow Us
    "
"BLAZE","https://www.theblaze.com/news/2018/10/01/msnbc-anchor-makes-stunning-admissions-about-interview-with-kavanaugh-accuser","
        MSNBC anchor makes stunning admissions about interview with Kavanaugh accuser
    MSNBC anchor Kate Snow admitted that NBC News could not corroborate the claims of a woman accusing Brett Kavanaugh of heinous charges, but they were going to air her interview anyway. 
""We wanna be very transparent""
Snow aired an exclusive interview with Julie Swetnick, who was represented by Stormy Daniels lawyer Michael Avenatti, and made serious allegations against Supreme Court nominee Kavanaugh. 
""What we wanna do here is lay out all that she said, her story, our reporting, we wanna be very transparent, because these are very serious allegations,"" Snow said. 
""Kavanaugh has called Julie Swetnick's story 'nonsense' and a 'farce.' The president today questioned her credibility and NBC News, for the record, has not been able to independently verify her claims,"" she admitted.
""There are things that she told us on camera that differ from her written statement last week,"" Snow continued. 
Swetnick said in the interview that she could not be certain if Kavanaugh was present when she says she was gang raped. She also could not definitively state that she saw him and his friend ""spike"" punch bowls at parties to get girls surreptitiously inebriated. 
""We've been trying independently to reach out to anyone who remembers attending parties with Julie Swetnick and Brett Kavanaugh,"" she added, ""and we've been asking her attorney for names. So far, we've not found anyone who remembers that.""
""She's also unclear about when she first decided to come forward,"" concluded Snow. 
Here are the comments from Snow about the interview:

Snow posted a photo of her interviewing Swetnick for MSNBC. 

""Due process is not misogynistic""
NBC anchor Megyn Kelly noted the discrepancies on her social media account. 
""Due process is not misogynistic,"" she tweeted. ""It happens to be the bedrock of our legal system."" 
""Ms. Swetnick was just on NBC changing her story dramatically from her sworn declaration,"" she added. 
Here's the MSNBC interview with Julie Swetnick:

    
        A witch doctor, a sacrifice, and a miracle: NYT best-selling author shares the incredible true story of one little boy from Uganda
    

    
        Jon Miller: If you don't like Trump's opinion of McCain then stop asking for it
    

    
        Eric Bolling was ambushed with hateful insult about his late son — and he confronted the guy on video
    

    
        Raw hope in the Bible can transform a nation faster than bombs or sanctions
    

            Get the news that matters most delivered to your inbox.
        
        Follow Us
    
                Get the news that matters most delivered to your inbox.
            
        Follow Us
    "
"BLAZE","https://www.theblaze.com/news/2018/09/28/kavanaughs-friend-responds-to-bizarre-gang-rape-allegations-heres-what-he-said","
        Kavanaugh's friend responds to 'bizarre' gang rape allegations - here's what he said
    Mark Judge, the friend to Supreme Court nominee Brett Kavanaugh, released a statement denying the ""bizarre"" allegations of sexual harassment that allegedly occurred 35 years ago. 
""I would remember actions so outlandish""
Judge sent a signed letter to Senator Dianne Feinstein (D-Calif.), the ranking Democratic member of the Senate Judiciary Committee, and Senator Chuck Grassley (R-Iowa), the chairman of the same committee. The letter outlined several bullet points in response to allegations from Julie Swetnick. 
""The allegations in the Swetnick affidavit are so bizarre that, even while suffering from my addiction,"" Judge said, ""I would remember actions so outlandish. I categorically deny them."" 
""I do not recall attending parties during 1981-1983 when I fondled or grabbed women in an aggressive or unwanted manner,"" he added.  
""I have never spiked punch to get anyone drunk or disoriented,"" he continued. ""Nor have I witnessed Brett Kavanaugh spike punch.""
Judge added that he had never participated in a ""gang rape"" of any woman, including Swetnick, and said he would cooperate with law enforcement investigating the allegations. 
""She is courageous, brave and honest"" 
Michael Avenatti, the lawyer for adult film worker Stormy Daniels, revealed the details of the the salacious accusations from Julie Swetnick on Wednesday. 

On Friday a deal was struck to pass Kavanaugh's confirmation through the Senate Judiciary Committee on the basis that there would be an FBI investigation into the accusations against the nominee for a period of one week. Ostensibly, this investigation would include the Swetnick allegations. 
Here's MSNBC's background video on Mark Judge:

Legal scholar Alan Dershowitz was unimpressed with the affidavit of Swetnick's accusations. 
“That affidavit is so deeply flawed and so open-ended that any good lawyer, any good defense attorney would be able to tear that apart in 30 seconds,” said Dershowitz on Fox News. 
“It’s an embarrassment to the law that anybody would file an affidavit like that filled with hearsay,"" he concluded. 
    
        A witch doctor, a sacrifice, and a miracle: NYT best-selling author shares the incredible true story of one little boy from Uganda
    

    
        Jon Miller: If you don't like Trump's opinion of McCain then stop asking for it
    

    
        Eric Bolling was ambushed with hateful insult about his late son — and he confronted the guy on video
    

    
        Raw hope in the Bible can transform a nation faster than bombs or sanctions
    

            Get the news that matters most delivered to your inbox.
        
        Follow Us
    
                Get the news that matters most delivered to your inbox.
            
        Follow Us
    "
