Source,Url,Text
HANNITY,https://www.hannity.com/media-room/republicans-rally-grassley-vows-to-help-susan-collins-keep-her-seat/,"REPUBLICANS RALLY: Grassley Vows to Help Susan Collins  Keep Her Seat Sen. Chuck Grassley pledged to help raise funds for Sen. Susan Collins ahead of the 2018 midterm elections this week; vowing to aid his GOP colleague from vicious, well-financed liberal attacks in the aftermath of her  yes  vote on Judge Brett Kavanaugh.Grassley described Collins  treatment following the vote as  absolutely abominable,  adding  It just goes to show you how narrow the thinking of the opposition to Kavanaugh was that they would say those extremist [ ] positions about a person who has been with them most of the time. Several groups have launched anti-Collins campaigns to flip her Senate seat; raising over $3 million to finance their efforts. I m going to help raise $3 million to match that,  Grassley pledged.Never let Collins have a moment of peace in public again.  kat calvin (@KatCalvinLA) October 5, 2018Collins has received rave reviews from left-wing activists in the past, particularly for her  no  vote on repealing and replacing Obamacare. Now, she s being described by radical liberals as a  rape apologist  and  traitor. h/t Town Hall"
HANNITY,https://www.hannity.com/media-room/grassley-dems-were-digging-for-kavanaugh-dirt-on-the-day-of-the-vote/,"GRASSLEY: Dems Were  Digging  for Kavanaugh Dirt on the  Day of the Vote Chair of the Senate Judiciary Committee Chuck Grassley slammed his Democratic colleagues Tuesday evening; saying liberal legislators were actively  digging around  for dirt on Judge Brett Kavanaugh the day he was confirmed.Grassley was speaking with Fox News when he revealed the left-wing lawmakers  desperate attempts to derail and delay Kavanaugh s nomination process.Sen. @ChuckGrassley on Justice Kavanaugh:  Even on the day that he was going to be voted to the Supreme Court, there were still people digging around to find some reason that this guy shouldn t be on the court.  #TheStory pic.twitter.com/UkrxZZii5y  Fox News (@FoxNews) October 9, 2018 Every effort that s been made in the last month has been to detract from his outstanding qualifications and academic background,  said Grassley. Even on the day that [Kavanaugh] was going to be voted to the Supreme Court, there were still people digging around to find some reason that this guy shouldn t be on the court,  Grassley told Fox News."
HANNITY,https://www.hannity.com/media-room/it-begins-liberal-rep-promises-kavanaugh-probe-should-dems-win-midterms/,"IT BEGINS: Liberal Rep. Promises Kavanaugh Probe Should Dems Win MidtermsThe House Democrat in-line to chair the Judiciary Committee if his party retakes control of Congress vowed to launch a series of probes against Justice Brett Kavanaugh this week; calling for investigations into  sexual misconduct  and  perjury  immediately after the midterm elections.New York Democratic Rep. Jerrold Nadler raised eyebrows throughout Washington when he refused to discount a series of probes against the newest Supreme Court Justice; saying the FBI may have  whitewashed  their investigation into Kavanaugh. It is not something we are eager to do,  Nadler said in a recent interview jus before Kavanaugh s confirmation vote Saturday.  But the Senate having failed to do its proper constitutionally mandated job of advise and consent, we are going to have to do something to provide a check and balance, to protect the rule of law and to protect the legitimacy of one of our most important institutions.  He said that if Democrats took power, he would expect the committee to immediately subpoena records from the White House and the F.B.I., which conducted an abbreviated supplemental background investigation into two of the misconduct claims,  added the New York Times.Read the full story here."
HANNITY,https://www.hannity.com/media-room/justice-kavanaugh-brett-kavanaugh-confirmed-to-united-states-supreme-court/,"JUSTICE KAVANAUGH: Brett Kavanaugh Confirmed to United States Supreme CourtThe United States Senate voted to confirm Judge Brett Kavanaugh to the Supreme Court Saturday; ending weeks of speculation surrounding the Justice s political future after 11th hour allegations threatened to derail his nomination.Kavanaugh s fierce confirmation battle came to an end Friday when GOP Sen. Susan Collins voted to advance the judge s nomination; calling the overt political  smear campaign  orchestrated to delay the process a  national disgrace.  Democratic Sen. Joe Manchin confirmed his  yes  vote just moments later.Saturday s final vote was 50 ñ 48.Very proud of the U.S. Senate for voting  YES  to advance the nomination of Judge Brett Kavanaugh!  Donald J. Trump (@realDonaldTrump) October 5, 2018Judge Brett Kavanaugh is President Trump s second Supreme Court appointment in just two years.This is a developing story. Check back for updates."
HANNITY,https://www.hannity.com/media-room/warren-kavanaugh-one-step-away-time-to-protest-with-everything-weve-got/,"WARREN: Kavanaugh  One Step Away,  Time to  Protest  With  Everything We ve Got Sen. Elizabeth Warren urged her supporters to  protest  with  everything they ve got  this week; calling for widespread demonstrations after the United States Senate voted to advance Judge Brett Kavanaugh s nomination towards a full vote this weekend.Warren posted the ominous message on social media Friday, saying the Senate was just  one step away  from sending Judge Kavanaugh to the United States Supreme Court. The Senate is 1 step away from confirming Brett Kavanaugh ñ but we still have a chance to stop him. Raise your voice NOW. Call & text your friends. Show up in-person. Protest. Post. Tweet. Speak out every way you can. It s time to own our anger & give it everything we ve got,  she tweeted.The Senate is 1 step away from confirming Brett Kavanaugh ñ but we still have a chance to stop him.Raise your voice NOW. Call & text your friends. Show up in-person. Protest. Post. Tweet. Speak out every way you can.It s time to own our anger & give it everything we ve got.  Elizabeth Warren (@elizabethforma) October 5, 2018The firebrand senator s comments come just a day after hundreds of left-wing activists stormed the Senate office building; demanding legislators  cancel Kavanaugh  and  vote no  during Saturday s historic vote."
HANNITY,https://www.hannity.com/media-room/watch-nyc-students-weigh-in-on-kavanaugh-confirmation-us-constitution/,"WATCH: NYC Students Weigh in on Kavanaugh Confirmation, US ConstitutionAfter weeks of desperate Democratic efforts to derail and delay Judge Brett Kavanaugh s confirmation process, filmmaker Ami Horowitz took to the streets of the Big Apple to see what real New Yorkers think of the potential Supreme Court Justice.Horowitz spoke with students at college campuses across the city; asking them to weigh-in on Kavanaugh, President Trump, and the state of the nation. We shot outside some of New York City s college campuses to get a sense of what they thought of the Brett Kavanaugh hearing,  said Horowitz. I don t like him. F*** Trump!  screamed one student.  Ugh, he sucks!  I don t support the nomination of Brett Kavanaugh because I support human rights,  added another.Watch Horowitz  revealing footage above."
HANNITY,https://www.hannity.com/media-room/judgment-day-kavanaugh-ford-to-testify-before-congress-thursday/,"JUDGMENT DAY: Kavanaugh, Ford to Testify Before Congress ThursdayJudge Brett Kavanaugh and Dr. Christine Ford are set to testify Thursday before the Senate Judiciary Committee; setting the stage for a high-stakes showdown as last-minute revelations surprised Congressional leaders.According to Fox News, 11th hour revelations threw Thursday s hearings into crisis mode; with one potential accuser surfacing Wednesday evening and one individual coming-forward claiming Dr. Ford may have confused Kavanaugh for himself. The proceedings may be upended by late-breaking developments: In a statement released Wednesday evening, Judiciary Committee Republicans revealed that on Monday, they conducted their  first interview with a man who believes he, not Judge Kavanaugh, had the encounter with Dr. Ford in 1982 that is the basis of his [sic] complaint.  They conducted a second interview the next day,  writes Fox.The hearings come days after Sen. Dianne Feinstein upended Kavanaugh s confirmation process; abruptly revealing she had sent a letter to the FBI containing allegations of sexual misconduct during the judge s time in high school.Read the full report at Fox News."
HANNITY,https://www.hannity.com/media-room/update-judge-kavanaugh-releases-full-opening-statement-for-senate-hearing/,"UPDATE: Judge Kavanaugh Releases Full Opening Statement for Senate HearingJudge Brett Kavanaugh released his official opening statement to be delivered before the Senate Judiciary Committee Thursday; saying  sexual assault is horrific  and adding recent allegations against the potential Supreme Court Justice are  inconsistent with the rest of his life. Kavanaugh disclosed the statement Wednesday afternoon, just hours after a new accuser claimed the judge and his friends were present at multiple parties in the early 1980s where widespread sexual assault occurred on a routine basis.Read Kavanaugh s full opening statement below:Mr. Chairman, Ranking Member Feinstein, and Members of the Committee: Eleven days ago, Dr. Ford publicly accused me of committing a serious wrong more than 36 years ago when we were both in high school. I denied the allegation immediately, unequivocally, and categorically. The next day, I told this Committee that I wanted to testify as soon as possible, under oath, to clear my name.Over the past few days, other false and uncorroborated accusations have been aired. There has been a frenzy to come up with something-anything, no matter how far-fetched or odious-that will block a vote on my nomination. These are last-minute smears, pure and simple. They debase our public discourse. And the consequences extend beyond any one nomination. Such grotesque and obvious character assassination-if allowed to succeed-will dissuade competent and good people of all political persuasions from serving our country.As I told this Committee the last time I appeared before you, a federal judge must be independent, not swayed by public or political pressure. That is the kind of judge I am and will always be. I will not be intimidated into withdrawing from this process. This effort to destroy my good name will not drive me out. The vile threats of violence against my family will not drive me out. I am here this morning to answer these allegations and to tell the truth. And the truth is that I have never sexually assaulted anyone-not in high school, not in college, not ever.Sexual assault is horrific. It is morally wrong. It is illegal. It is contrary to my religious faith. And it contradicts the core promise of this Nation that all people are created equal and entitled to be treated with dignity and respect. Allegations of sexual assault must be taken seriously. Those who make allegations deserve to be heard. The subject of allegations also deserves to be heard. Due process is a foundation of the American rule of law.Dr. Ford s allegation dates back more than 36 years, to a party that she says occurred during our time in high school. I spent most of my time in high school focused on academics, sports, church, and service. But I was not perfect in those days, just as I am not perfect today. I drank beer with my friends, usually on weekends. Sometimes I had too many. In retrospect, I said and did things in high school that make me cringe now. But that s not why we are here today. What I ve been accused of is far more serious than juvenile misbehavior. I never did anything remotely resembling what Dr. Ford describes.The allegation of misconduct is completely inconsistent with the rest of my life. The record of my life, from my days in grade school through the present day, shows that I have always promoted the equality and dignity of women.I categorically and unequivocally deny the allegation against me by Dr. Ford. I never had any sexual or physical encounter of any kind with Dr. Ford. I am not questioning that Dr. Ford may have been sexually assaulted by some person in someplace at some time. But I have never done that to her or to anyone. I am innocent of this charge."
HANNITY,https://www.hannity.com/media-room/graham-speaks-the-senator-weighs-in-on-latest-accusation-against-brett-kavanaugh/,"GRAHAM SPEAKS: The Senator Weighs-in on Latest Accusation Against Brett KavanaughSen. Lindsey Graham released a public statement Wednesday afternoon regarding the latest accusations against Judge Brett Kavanaugh; saying the last-minute revelation  has just taken this debacle to an even lower level. Graham s comments come just hours after Michael Avenatti released the name and allegations from his newest client; claiming Kavanaugh and his friends routinely engaged in sexual assaults during high school parties in the early 1980s. Judge Kavanaugh has just emphatically denied the recent allegation being levied by Michael Avenatti and his client. He says he does not know the woman in question and emphatically denies the accusations. I would remind everyone that dozens of women who knew Judge Kavanaugh during the time period in question completely vouch for his good character,  writes Sen. Graham. From my view, just when you thought it couldn t get any worse, it just did. The lawyer to porn stars has just taken this debacle to an even lower level. I hope people will be highly suspicious of this allegation presented by Michael Avenatti,  he adds.Read Graham s full statement below: Judge Kavanaugh has just emphatically denied the recent allegation being levied by Michael Avenatti and his client. He says he does not know the woman in question and emphatically denies the accusations. I would remind everyone that dozens of women who knew Judge Kavanaugh during the time period in question completely vouch for his good character. Mr. Avenatti first tweeted Sunday night that he had new and explosive information, and he was immediately contacted by the Senate Judiciary Committee to provide information. He has chosen to release these claims the day before Mrs. Ford s hearing and two days before a vote. From my view, just when you thought it couldn t get any worse, it just did. The lawyer to porn stars has just taken this debacle to an even lower level. I hope people will be highly suspicious of this allegation presented by Michael Avenatti. I have a difficult time believing any person would continue to go to ñ according to the affidavit ñ ten parties over a two-year period where women were routinely gang raped and not report it.  I also find it curious these charges were not brought forward until 2018, two days before a confirmation vote.  Why would any reasonable person continue to hang around people like this?  Why would any person continue to put their friends and themselves in danger? Isn t there some duty to warn others?  This is outrageous, internally inconsistent, and I hope the U.S. Senate will see this for the smear campaign that it is. It is outrageous to suggest that Brett Kavanaugh at any time in his life behaved this way. His life is inconsistent with any of these allegations. All women who have worked with and for Brett Kavanaugh when he was in a position of power have nothing but glowing things to say about the way he has conducted himself.  This is a decent man who has lived an honorable life and is being smeared by the likes of Michael Avenatti. I very much believe in allowing people to be heard. But I am not going to be played, and I m not going to have my intelligence insulted by the Michael Avenattis of the world. I will not be a participant in wholesale character assassination that defies credibility. If Republicans bail out on this good man because of the smears and character assassination perpetrated by Michael Avenatti, we deserve our fate. "
HANNITY,https://www.hannity.com/media-room/update-kavanaugh-speaks-out-says-he-will-not-be-intimidated-into-withdrawing/,"UPDATE: Kavanaugh Speaks Out, Says He  Will Not be Intimidated  into WithdrawingSupreme Court nominee Brett Kavanaugh released a public statement Monday regarding allegations of sexual misconduct against the judge during his time in high school and college; saying he refuses to be  intimidated  into  withdrawing from this process. The potential Justice penned a letter to the Senate Judiciary Committee Monday afternoon; expressing his willingness to testify before Congress and address these  smears  publicly. These are smears, pure and simple. And they debase our public discourse. But they are also a threat to any man or woman who wishes to serve our country. Such grotesque and obvious character assassination if allowed to succeed will dissuade competent and good people of all political persuasions from service,  writes Kavanaugh. I will not be intimidated into withdrawing from this process. The coordinated effort to destroy my good name will not drive me out,  he adds.  The vile threats of violence against my family will not drive me out. The last- minute character assassination will not succeed. Read Kavanaugh s full statement here."
HANNITY,https://www.hannity.com/media-room/grassley-kavanaugh-hearings-will-be-canceled-if-accuser-fails-to-show-up/,"GRASSLEY: Kavanaugh Hearings Will be CANCELED if Accuser Fails to Show UpSenate Judiciary Chairman Chuck Grassley drew a line in the sand regarding Brett Kavanaugh s sexual misconduct hearings Tuesday, saying he plans to cancel the entire event should his accuser fail to  show up. Grassley was speaking with Hugh Hewitt Tuesday when he confirmed his office has reached out to Christine Blasey Ford  three or four times  in the last 36 hours but have so far failed to hear from her  or her attorney. We have reached out to her in the last 36 hours three or four times by email and we have not heard from them, and it kind of raises the question, do they want to come to the public hearing or not?  said Grassley. What would be the purpose of the hearing if Dr. Ford doesn t want to respond?  he asked.Senate Majority Leader Mitch McConnell echoed Grassley s comments Tuesday, saying  Monday is her opportunity  to address Congressional leaders.Read the full story at Fox News."
HANNITY,https://www.hannity.com/media-room/president-trump-democrats-should-have-released-kavanaugh-allegations-a-lot-sooner/,"PRESIDENT TRUMP: Democrats Should Have Released Kavanaugh Allegations  A Lot Sooner President Trump weighed-in Monday on allegations of sexual misconduct surrounding his Supreme Court nominee, saying Judge Kavanaugh is  one of the finest people  he s ever known and the government will  go through a process  to make sure  everything is just right  before his confirmation.The President was speaking with reporters at the White House when he was asked to comment on Kavanaugh s nomination process; adding he wished Sen. Feinstein had released the information  a lot sooner. Trump calls Kavanaugh  one of the finest people that I ve ever known  who s  never had even a little blemish on his record,  adding  we want to go through a full process  #tictocnews pic.twitter.com/82NTLcDJPz  TicToc by Bloomberg (@tictoc) September 17, 2018 Judge Kavanaugh is one of the finest people that I ve ever known [ ] Never even had a little blemish on his record,  said Trump. He is somebody very special, At the same time we want to go through a process, we want to make sure everything is just right. I wish the Democrats could have done this a lot sooner, because they had this information for many months, and they shouldn t have waited,  he added."
HANNITY,https://www.hannity.com/media-room/grassley-speaks-senate-judiciary-chairman-releases-kavanaugh-statement/,"GRASSLEY SPEAKS: Senate Judiciary Chairman Releases Kavanaugh StatementChairman of the Senate Judiciary Committee Chuck Grassley released a statement regarding President Trump s pick to join the Supreme Court Monday afternoon; saying Brett Kavanaugh s accuser  deserves to be heard  in an  appropriate manner. Grassley officially commented on the growing controversy just days after Sen. Dianne Feinstein disclosed a letter sent to the FBI that contained allegations of sexual misconduct when Kavanaugh attended high school approximately 35 years ago. Anyone who comes forward as Dr. Ford has deserves to be heard, so I will continue working on a way to hear her out in an appropriate, precedented and respectful manner,  said the statement from Grassley s office.The Senator added the Judiciary Committee will be  working diligently to get to the bottom of these claims.  The standard procedure for updates to any nominee s background investigation file is to conduct separate follow-up calls with relevant parties,  said the statement.Read the full report at the Hill."
